"Site_Id","Unit_Id","Read_Date","Salinity..ppt.","Dissolved.Oxygen..mg.L.","pH..standard.units.","Secchi.Depth..m.","Water.Depth..m.","Water.Temp...C.","Air.Temp.Celsius","Air.Temp...F.","Time..24.00.","Field_Tech","DateVerified","WhoVerified","AirTemp..C.","Year"
"d",NA,2017-01-24,0,NA,6,0.7,1.2,9,7,45,11H 15M 0S,"Sue Poe","4/11/2017","Erin Bailey",7.222222222,2017
"a",NA,2017-01-24,0,7.9,NA,0.5,0.6,9,7,45,10H 45M 0S,"Sue Poe","4/11/2017","Erin Bailey",7.222222222,2017
"bay",NA,2017-01-24,0,3.2,7,0.3,0.6,9,7,45,9H 45M 0S,"Sue Poe","4/11/2017","Erin Bailey",7.222222222,2017
"b",NA,2017-01-24,0,7.6,6.5,0.3,0.5,8,7,45,10H 15M 0S,"Sue Poe","4/11/2017","Erin Bailey",7.222222222,2017
"a",NA,2017-02-07,0,NA,7,0.5,0.7,9,15,59,11H 0M 0S,"Sue Poe","4/11/2017","Erin Bailey",15,2017
"d",NA,2017-02-07,0,10,6.5,0.9,1.3,10,14,58,10H 25M 0S,"Sue Poe","4/11/2017","Erin Bailey",14.44444444,2017
"bay",NA,2017-02-07,0,8.2,7,0.3,0.6,9,14,58,9H 30M 0S,"Sue Poe","4/11/2017","Erin Bailey",14.44444444,2017
"b",NA,2017-02-07,0,NA,7,0.3,0.3,11,15,59,10H 50M 0S,"Sue poe","4/11/2017","Erin Bailey",15,2017
"d",NA,2017-02-21,0,NA,6.5,0.9,1.1,13,10,50,11H 20M 0S,"Sue Poe","4/11/2017","Erin Bailey",10,2017
"a",NA,2017-02-21,0,5.7,6.5,0.5,0.9,13,10,50,10H 25M 0S,"Sue Poe","4/11/2017","Erin Bailey",10,2017
"bay",NA,2017-02-21,0,5.2,7,0.3,0.5,13,9,48,9H 25M 0S,"Sue Poe","4/11/2017","Erin Bailey",8.888888889,2017
"b",NA,2017-02-21,0,5.2,7,0.5,0.5,12,9,48,10H 10M 0S,"Sue Poe","4/11/2017","Erin Bailey",8.888888889,2017
"bay",NA,2017-03-08,0,7.1,7,0.3,0.5,13,8,47,9H 30M 0S,"Sue Poe","4/11/2017","Erin Bailey",8.333333333,2017
"a",NA,2017-03-08,0,NA,6.5,0.4,0.4,13,9,48,11H 10M 0S,"Sue Poe","4/11/2017","Erin Bailey",8.888888889,2017
"b",NA,2017-03-08,0,NA,6.5,0.2,0.4,13,8,47,11H 0M 0S,"Sue Poe","4/11/2017","Erin Bailey",8.333333333,2017
"d",NA,2017-03-08,0,10,6.5,1.6,1.6,12,8,47,10H 15M 0S,"Sue Poe","4/11/2017","Erin Bailey",8.333333333,2017
"d",NA,2017-03-21,0,NA,6.5,0.9,1.7,10,11,51,11H 5M 0S,"Sue Poe","4/11/2017","Erin Bailey",10.55555556,2017
"a",NA,2017-03-21,0,NA,NA,NA,NA,NA,11,51,10H 45M 0S,"Sue Poe","4/11/2017","Erin Bailey",10.55555556,2017
"b",NA,2017-03-21,0,5,7,0.3,0.3,10,11,51,10H 15M 0S,"Sue Poe","4/11/2017","Erin Bailey",10.55555556,2017
"bay",NA,2017-03-21,0,3.2,7,0.3,0.3,10,10,50,9H 30M 0S,"Sue Poe","4/11/2017","Erin Bailey",10,2017
"a",NA,2017-04-04,0,NA,7,0.5,0.6,20,21.7,71,11H 0M 0S,"Sue Poe",NA,NA,21.66666667,2017
"b",NA,2017-04-04,0,NA,7,0.2,0.3,19,21.7,71,10H 50M 0S,"Sue Poe",NA,NA,21.66666667,2017
"a",NA,2017-04-18,0,NA,6.5,0.4,0.9,19,NA,61,10H 50M 0S,"Susan Poe","8/7/2017","Carly Sibilia",16.11111111,2017
"a",NA,2017-05-11,0,NA,6.5,0.4,0.7,19,NA,63,10H 45M 0S,"Susan Poe","8/7/2017","Carly Sibilia",17.22222222,2017
"a",NA,2017-05-25,0,4.2,6.5,0.6,0.8,22,NA,72,10H 25M 0S,"Susan Poe","8/7/2017","Carly Sibilia",22.22222222,2017
"a",NA,2017-06-07,0,NA,6.5,0.5,0.6,23,NA,65,10H 17M 0S,"Susan Poe","8/7/2017","Carly Sibilia",18.33333333,2017
"a",NA,2017-06-19,0,NA,6.5,0.5,0.7,27,NA,72,10H 50M 0S,"Susan Poe","8/7/2017","Carly Sibilia",22.22222222,2017
"a",NA,2017-07-11,0,NA,7,0.5,0.5,31,NA,76,10H 40M 0S,"Susan Poe","8/7/2017","Carly Sibilia",24.44444444,2017
"a",NA,2017-07-25,0,3.6,7,0.8,0.9,27,NA,82,11H 30M 0S,"Susan Poe","8/7/2017","Carly Sibilia",27.77777778,2017
"b",NA,2017-04-18,0,NA,6.5,0.4,0.4,19,NA,61,10H 40M 0S,"Susan Poe","8/7/2017","Carly Sibilia",16.11111111,2017
"b",NA,2017-05-11,0,NA,6.5,0.2,0.2,18,NA,62,10H 35M 0S,"Susan Poe","8/7/2017","Carly Sibilia",16.66666667,2017
"b",NA,2017-05-25,NA,NA,NA,NA,NA,NA,NA,72,10H 15M 0S,"Susan Poe",NA,NA,22.22222222,2017
"b",NA,2017-06-07,0,NA,NA,NA,NA,NA,NA,64,NA,"Susan Poe",NA,NA,17.77777778,2017
"b",NA,2017-06-19,0,3.9,7,0.5,0.5,26,NA,72,10H 30M 0S,"Susan Poe","8/7/2017","Carly Sibilia",22.22222222,2017
"b",NA,2017-07-11,0,NA,7,0.5,0.5,31,NA,76,10H 40M 0S,"Susan Poe","8/7/2017","Carly Sibilia",24.44444444,2017
"b",NA,2017-07-25,0,4.2,7,0.2,0.2,28,NA,81,10H 55M 0S,"Susan Poe","8/7/2017","Carly Sibilia",27.22222222,2017
"d",NA,2017-04-18,0,7.3,6,1,1.1,17,NA,61,10H 10M 0S,"Susan Poe","8/7/2017","Carly Sibilia",16.11111111,2017
"d",NA,2017-05-11,0,6.5,6.5,0.8,1.7,19,NA,62,10H 5M 0S,"Susan Poe","8/7/2017","Carly Sibilia",16.66666667,2017
"d",NA,2017-05-25,0,NA,6.5,0.7,1.8,22,NA,73,10H 55M 0S,"Susan Poe","8/7/2017","Carly Sibilia",22.77777778,2017
"d",NA,2017-06-07,0,4.6,6.5,0.7,1.6,22,NA,64,10H 20M 0S,"Susan Poe","8/7/2017","Carly Sibilia",17.77777778,2017
"d",NA,2017-06-19,0,NA,6.5,0.7,1.2,26,NA,72,10H 15M 0S,"Susan Poe","8/7/2017","Carly Sibilia",22.22222222,2017
"d",NA,2017-07-11,0,5.3,6.5,0.7,1.1,29,NA,75,10H 5M 0S,"Susan Poe","8/7/2017","Carly Sibilia",23.88888889,2017
"d",NA,2017-07-25,0,NA,6.5,0.9,1.2,29,NA,82,11H 55M 0S,"Susan Poe","8/7/2017","Carly Sibilia",27.77777778,2017
"bay",NA,2017-04-18,0,6,6,0.4,0.7,20,NA,61,9H 35M 0S,"Susan Poe","8/7/2017","Carly Sibilia",16.11111111,2017
"bay",NA,2017-05-11,0,5,6,0.4,0.4,18,NA,62,9H 30M 0S,"Susan Poe","8/7/2017","Carly Sibilia",16.66666667,2017
"bay",NA,2017-05-25,0,6.9,7,0.5,0.9,20,NA,72,9H 30M 0S,"Susan Poe","8/7/2017","Carly Sibilia",22.22222222,2017
"bay",NA,2017-06-07,0,3.5,6,0.6,0.9,21,NA,64,9H 30M 0S,"Susan Poe","8/7/2017","Carly Sibilia",17.77777778,2017
"bay",NA,2017-06-19,0,4.3,6.5,0.5,1,25,NA,72,9H 30M 0S,"Susan Poe","8/7/2017","Carly Sibilia",22.22222222,2017
"bay",NA,2017-07-11,0,4.7,7,0.4,0.9,27,NA,75,9H 35M 0S,"Susan Poe","8/7/2017","Carly Sibilia",23.88888889,2017
"bay",NA,2017-07-25,0,6.2,7,0.4,0.9,26,NA,81,10H 25M 0S,"Susan Poe","8/7/2017","Carly Sibilia",27.22222222,2017
"a",NA,2017-04-04,0,NA,7,0.5,0.6,20,NA,71,11H 0M 0S,"Susan Poe","8/7/2017","Carly Sibilia",21.66666667,2017
"b",NA,2017-04-04,0,NA,7,0.2,0.3,19,NA,71,10H 50M 0S,"Susan Poe","8/7/2017","Carly Sibilia",21.66666667,2017
"d",NA,2017-04-04,0,6.2,6.5,1,1.1,19,NA,70,10H 20M 0S,"Susan Poe","8/7/2017","Carly Sibilia",21.11111111,2017
"bay",NA,2017-04-04,0,4.2,6.25,0.2,0.9,19,NA,69,9H 30M 0S,"Susan Poe","8/7/2017","Carly Sibilia",20.55555556,2017
"a",NA,2017-08-08,0,NA,6.5,0.8,1,25,NA,70,10H 50M 0S,"Sue Poe","10/17/2017","Carly Sibilia",21.11111111,2017
"b",NA,2017-08-08,0,NA,6.5,0.1,0.1,25,NA,70,11H 0M 0S,"Sue Poe","10/17/2017","Carly Sibilia",21.11111111,2017
"d",NA,2017-08-08,0,4.8,NA,0.9,1.7,25,NA,70,10H 30M 0S,"Sue Poe","10/17/2017","Carly Sibilia",21.11111111,2017
"bay",NA,2017-08-08,0,6.2,7,0.4,0.9,25,NA,70,10H 0M 0S,"Sue Poe","10/17/2017","Carly Sibilia",21.11111111,2017
"a",NA,2017-09-12,0,NA,7,0.4,0.4,21,NA,72,11H 0M 0S,"Sue Poe","10/17/2017","Carly Sibilia",22.22222222,2017
"b",NA,2017-09-12,0,NA,6.5,0.3,0.3,20,NA,72,10H 50M 0S,"Sue Poe","10/17/2017","Carly Sibilia",22.22222222,2017
"d",NA,2017-09-12,0,5.8,6.5,1,1.7,20,NA,72,10H 15M 0S,"Sue Poe","10/17/2017","Carly Sibilia",22.22222222,2017
"bay",NA,2017-09-12,0,6,7,0.3,0.3,20,NA,72,9H 30M 0S,"Sue Poe","10/17/2017","Carly Sibilia",22.22222222,2017
"b",NA,2017-09-29,0,3,7,0.1,0.1,24.5,NA,78,10H 15M 0S,"Sue Poe","10/17/2017","Carly Sibilia",25.55555556,2017
"d",NA,2017-09-29,0,NA,6.5,1.3,1.3,25,NA,78,11H 10M 0S,"Sue Poe","10/17/2017","Carly Sibilia",25.55555556,2017
"bay",NA,2017-09-29,0,NA,NA,0.1,0.1,NA,NA,78,9H 35M 0S,"Sue Poe","10/17/2017","Carly Sibilia",25.55555556,2017
"a",NA,2017-10-12,0,NA,6.5,0.3,0.4,25,NA,74,10H 55M 0S,"Sue Poe","10/17/2017","Carly Sibilia",23.33333333,2017
"b",NA,2017-10-12,0,NA,7,0.1,0.1,25,NA,74,11H 5M 0S,"Sue Poe","10/17/2017","Carly Sibilia",23.33333333,2017
"d",NA,2017-10-12,0,5.8,6.5,1.8,2.1,26,NA,74,10H 25M 0S,"Sue Poe","10/17/2017","Carly Sibilia",23.33333333,2017
"bay",NA,2017-10-12,0,5.2,7,1.5,1.9,25,NA,74,9H 45M 0S,"Susan Poe","10/17/2017","Carly Sibilia",23.33333333,2017
"bay",NA,2017-10-26,0,7.1,7,0.35,0.8,26,NA,54,9H 40M 0S,"Sue Poe","11/17/2017","Carly Sibilia",12.22222222,2017
"a",NA,2017-10-26,0,6.8,6.5,0.2,0.4,27,NA,54,10H 45M 0S,"Sue Poe","11/17/2017","Carly Sibilia",12.22222222,2017
"b",NA,2017-10-26,0,4.1,6.5,0.2,0.2,26,NA,54,10H 15M 0S,"Sue Poe","11/17/2017","Carly Sibilia",12.22222222,2017
"d",NA,2017-10-26,0,NA,6.5,1.2,1.2,27,NA,54,11H 15M 0S,"Sue Poe","11/17/2017","Carly Sibilia",12.22222222,2017
"bay",NA,2017-11-08,NA,6.6,7,0.5,0.5,16,NA,52,9H 30M 0S,"Sue Poe","11/17/2017","Carly Sibilia",11.11111111,2017
"d",NA,2017-11-08,NA,6.9,6.5,1.2,1.5,16,NA,52,10H 20M 0S,"Sue Poe","11/17/2017","Carly Sibilia",11.11111111,2017
"b",NA,2017-11-08,NA,NA,6.5,0.2,0.2,15,NA,52,10H 50M 0S,"Sue Poe","11/17/2017","Carly Sibilia",11.11111111,2017
"a",NA,2017-11-08,NA,NA,6.5,0.6,0.6,16,NA,52,11H 0M 0S,"Sue Poe","11/17/2017","Carly Sibilia",11.11111111,2017
"a",NA,2017-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sue Poe","10/29/2019","Christine Folks",-17.77777778,2017
"a",NA,2017-12-12,0,NA,6.5,0.7,0.7,6,NA,48,11H 25M 0S,"Sue Poe","10/29/2019","Christine Folks",8.888888889,2017
"b",NA,2017-11-29,0,5.2,6.5,0.2,0.2,6,NA,48,10H 40M 0S,"Sue Poe","10/29/2019","Christine Folks",8.888888889,2017
"b",NA,2017-12-12,0,NA,6.5,0.2,0.2,6,NA,48,11H 10M 0S,"Sue Poe","10/29/2019","Christine Folks",8.888888889,2017
"d",NA,2017-11-29,0,NA,6.5,1.3,1.3,7,NA,48,10H 20M 0S,"Sue Poe","10/29/2019","Christine Folks",8.888888889,2017
"d",NA,2017-12-12,0,9.9,6.5,1.3,1.3,7,NA,48,11H 40M 0S,"Sue Poe","10/29/2019","Christine Folks",8.888888889,2017
"bay",NA,2017-11-29,0,10,7,0.6,0.8,9,NA,48,9H 45M 0S,"Sue Poe","10/29/2019","Christine Folks",8.888888889,2017
"bay",NA,2017-12-12,0,10,7,0.6,0.8,9,NA,48,10H 0M 0S,"Sue Poe","10/29/2019","Christine Folks",8.888888889,2017
"a",NA,2018-01-16,0,NA,7,0.6,0.6,5,NA,37,11H 5M 0S,"Sue Poe","10/29/2019","Christine Folks",2.777777778,2018
"a",NA,2018-02-14,0,NA,6.5,1,1.8,7,NA,45,10H 50M 0S,"Sue Poe","10/29/2019","Christine Folks",7.222222222,2018
"a",NA,2018-03-07,0,NA,6.5,1.1,1.8,8,NA,47,11H 0M 0S,"Sue Poe","10/29/2019","Christine Folks",8.333333333,2018
"a",NA,2018-03-22,0,8,6.5,0.7,0.9,7,NA,40,11H 3M 0S,"Sue Poe","10/29/2019","Christine Folks",4.444444444,2018
"a",NA,NA,1,NA,7,0.6,1,17,NA,70,NA,"Sue Poe","10/29/2019","Christine Folks",21.11111111,1899
"a",NA,2018-04-17,1,NA,7,1.3,1.6,14,NA,48,10H 55M 0S,"Sue Poe","10/29/2019","Christine Folks",8.888888889,2018
"a",NA,2018-05-10,0.1,NA,7,0.7,0.9,21,NA,65,NA,"Sue Poe","10/29/2019","Christine Folks",18.33333333,2018
"a",NA,2018-05-25,0.1,4,6.5,5.5,7,26,NA,84,10H 45M 0S,"Sue Poe","10/30/2019","Christine Folks",28.88888889,2018
"a",NA,2018-06-14,0.1,NA,7,1,1.2,26,NA,84,10H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",28.88888889,2018
"a",NA,2018-06-27,0.1,4.7,4.8,0.5,0.5,27,NA,76,11H 5M 0S,"Sue Poe","10/30/2019","Christine Folks",24.44444444,2018
"a",NA,2018-07-18,0.1,NA,7,0.5,0.5,28,NA,80,10H 52M 0S,"Sue Poe","10/23/2019","Christine Folks",26.66666667,2018
"a",NA,2018-08-01,0,NA,6.5,0.5,1.2,29,NA,83,10H 55M 0S,"Sue Poe","10/30/2019","Christine Folks",28.33333333,2018
"a",NA,2018-08-14,0,3.8,6.5,0.4,1.2,28,NA,78,NA,"Sue Poe","10/30/2019","Christine Folks",25.55555556,2018
"a",NA,2018-09-04,0,NA,6.5,0.8,0.8,31,NA,85,10H 57M 0S,"Sue Poe","10/30/2019","Christine Folks",29.44444444,2018
"a",NA,2018-09-20,0.09,4.4,6.5,0.3,0.5,28,NA,80,10H 55M 0S,"Sue Poe","10/30/2019","Christine Folks",26.66666667,2018
"a",NA,2018-01-31,0,10,7,1,1,3,NA,30,NA,"Sue Poe","10/30/2019","Christine Folks",-1.111111111,2018
"b",NA,2018-01-31,0,7.7,6.5,0.4,0.5,3,NA,30,10H 20M 0S,"Sue Poe","10/30/2019","Christine Folks",-1.111111111,2018
"b",NA,2018-01-16,0,NA,6.5,0.3,0.3,5,NA,37,10H 50M 0S,"Sue Poe","10/30/2019","Christine Folks",2.777777778,2018
"b",NA,2018-02-14,0,NA,6.5,0.5,0.5,8,NA,45,10H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",7.222222222,2018
"b",NA,2018-03-07,0,NA,6.5,0.2,0.2,8,NA,47,10H 50M 0S,"Sue Poe","10/30/2019","Christine Folks",8.333333333,2018
"b",NA,2018-03-22,0,9.8,6.5,0.2,0.2,5,NA,40,10H 22M 0S,"Sue Poe","10/30/2019","Christine Folks",4.444444444,2018
"b",NA,2018-04-04,1,NA,7,0.5,0.5,19,NA,70,10H 35M 0S,"Sue Poe","10/30/2019","Christine Folks",21.11111111,2018
"b",NA,2018-04-17,1,8,6.5,0.4,0.4,10,NA,48,10H 25M 0S,"Sue Poe","10/30/2019","Christine Folks",8.888888889,2018
"b",NA,2018-05-10,0.8,NA,7.5,0.3,0.3,22,NA,65,10H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",18.33333333,2018
"b",NA,2018-05-25,0.6,4.9,7,0.4,0.4,26.1,NA,74,10H 10M 0S,"Sue Poe","10/30/2019","Christine Folks",23.33333333,2018
"b",NA,2018-06-14,0.08,NA,7,0.3,0.3,29,NA,83,10H 30M 0S,"Sue Poe","10/30/2019","Christine Folks",28.33333333,2018
"b",NA,2018-06-27,0.7,3.7,7,0.2,0.2,26,NA,76,NA,"Sue Poe","10/30/2019","Christine Folks",24.44444444,2018
"b",NA,2018-07-18,0.8,NA,7,0.1,0.1,28,NA,80,10H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",26.66666667,2018
"b",NA,2018-08-01,8,NA,6.5,0.4,0.4,30,NA,83,10H 35M 0S,"Sue Poe","10/30/2019","Christine Folks",28.33333333,2018
"b",NA,2018-08-14,0,7.3,6.5,0.2,0.2,27,NA,77,10H 20M 0S,"Sue Poe","10/30/2019","Christine Folks",25,2018
"b",NA,2018-09-04,0,NA,6.5,0.2,0.2,30,NA,85,10H 45M 0S,"Sue Poe","10/30/2019","Christine Folks",29.44444444,2018
"b",NA,2018-09-20,0,5,6.5,0.2,0.2,28,NA,80,10H 25M 0S,"Sue Poe","10/30/2019","Christine Folks",26.66666667,2018
"d",NA,2018-01-31,0,NA,6.5,1.2,1.3,4,NA,30,10H 10M 0S,"Sue Poe","10/30/2019","Christine Folks",-1.111111111,2018
"d",NA,2018-01-16,0,10,6.5,1.6,1.6,4,NA,37,9H 50M 0S,"Sue Poe","10/30/2019","Christine Folks",2.777777778,2018
"d",NA,2018-02-14,0,9.5,6.5,1.3,1.4,6,NA,45,10H 10M 0S,"Sue Poe","10/30/2019","Christine Folks",7.222222222,2018
"d",NA,2018-03-07,0,10,6.5,1,1.5,8,NA,47,10H 15M 0S,"Sue Poe","10/30/2019","Christine Folks",8.333333333,2018
"d",NA,2018-03-22,0,NA,6.5,1.1,1.7,7,NA,40,10H 5M 0S,"Sue Poe","10/30/2019","Christine Folks",4.444444444,2018
"d",NA,2018-04-04,1,8,NA,0.9,1.3,18,NA,70,10H 0M 0S,"Sue Poe","10/30/2019","Christine Folks",21.11111111,2018
"d",NA,2018-04-17,1,NA,7,0.9,1.3,14,NA,48,10H 0M 0S,"Sue Poe","10/30/2019","Christine Folks",8.888888889,2018
"d",NA,2018-05-10,0,6.3,6.5,0.8,1.2,21.4,NA,63,10H 15M 0S,"Sue Poe","10/30/2019","Christine Folks",17.22222222,2018
"d",NA,2018-05-25,0,NA,6.5,0.9,1.6,25,NA,73,9H 55M 0S,"Sue Poe","10/30/2019","Christine Folks",22.77777778,2018
"d",NA,2018-06-14,0,5,6.5,0.8,1.3,27,NA,82,10H 5M 0S,"Sue Poe","10/30/2019","Christine Folks",27.77777778,2018
"d",NA,2018-06-27,0,NA,6.5,0.7,1.5,25,NA,76,10H 25M 0S,"Sue Poe","10/30/2019","Christine Folks",24.44444444,2018
"d",NA,2018-07-18,0,4,NA,0.8,1.5,27,NA,80,10H 10M 0S,"Sue Poe","10/30/2019","Christine Folks",26.66666667,2018
"d",NA,2018-08-01,0,4,6.5,0.5,1.6,28,NA,82,10H 10M 0S,"Sue Poe","10/30/2019","Christine Folks",27.77777778,2018
"d",NA,2018-08-14,NA,NA,6.5,0.4,1.5,28,NA,77,10H 5M 0S,"Sue Poe","10/30/2019","Christine Folks",25,2018
"d",NA,2018-09-04,0,3.2,6.5,0.8,1.3,30,NA,83,10H 25M 0S,"Sue Poe","10/30/2019","Christine Folks",28.33333333,2018
"d",NA,2018-09-20,0,5,6.5,0.4,1.4,25,NA,80,10H 5M 0S,"Sue Poe","10/30/2019","Christine Folks",26.66666667,2018
"bay",NA,2018-01-31,0,8,7,0.1,0.2,4,NA,30,9H 30M 0S,"Sue Poe","10/30/2019","Christine Folks",-1.111111111,2018
"d",NA,NA,0,NA,NA,NA,NA,NA,37,NA,NA,"Sue Poe","10/30/2019","Christine Folks",-17.77777778,1899
"bay",NA,2018-02-14,0,6,6,0.5,0.5,5,NA,45,NA,"Sue Poe","10/30/2019","Christine Folks",7.222222222,2018
"bay",NA,2018-01-16,NA,NA,NA,NA,NA,NA,NA,37,NA,"Sue Poe","10/30/2019","Christine Folks",2.777777778,2018
"bay",NA,2018-03-07,0,9.2,7,0.1,0.1,9,NA,47,9H 45M 0S,"Sue Poe","10/30/2019","Christine Folks",8.333333333,2018
"bay",NA,2018-03-22,0,8.8,6,0.2,0.5,6,NA,40,9H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",4.444444444,2018
"bay",NA,2018-04-04,0.66,7.9,6.5,0.1,0.9,17,NA,70,9H 35M 0S,"Sue Poe","10/30/2019","Christine Folks",21.11111111,2018
"bay",NA,2018-04-17,1.2,7.8,6.5,0.2,1,14,NA,48,9H 35M 0S,"Sue Poe","10/30/2019","Christine Folks",8.888888889,2018
"bay",NA,2018-05-10,0.18,6,6.5,0.2,0.4,20,NA,62,9H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",16.66666667,2018
"bay",NA,2018-05-25,2.3,6.9,6.5,0.4,0.9,25,NA,73,9H 45M 0S,"Sue Poe","10/30/2019","Christine Folks",22.77777778,2018
"bay",NA,2018-06-14,0.1,5.6,7,0.5,0.9,24,NA,82,9H 35M 0S,"Sue Poe","10/30/2019","Christine Folks",27.77777778,2018
"bay",NA,2018-06-27,NA,6,7,0.4,0.8,24,NA,76,9H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",24.44444444,2018
"bay",NA,2018-07-18,2.6,6.2,7,0.6,0.9,26,NA,80,9H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",26.66666667,2018
"bay",NA,2018-08-01,1.9,3.8,7,0.5,1.2,26,NA,82,9H 30M 0S,"Sue Poe","10/30/2019","Christine Folks",27.77777778,2018
"bay",NA,2018-08-14,2.1,6,7,0.5,0.9,26,NA,76,9H 30M 0S,"Sue Poe","10/30/2019","Christine Folks",24.44444444,2018
"bay",NA,2018-09-04,1.9,6.2,7.5,0.4,0.7,28,NA,82,9H 40M 0S,"Sue Poe","10/30/2019","Christine Folks",27.77777778,2018
"bay",NA,2018-09-20,1.6,4.2,7,0.4,1,25,NA,78,9H 30M 0S,"Sue Poe","10/30/2019","Christine Folks",25.55555556,2018
"a",NA,2019-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sue Poe","10/30/2019","Christine Folks",-17.77777778,2019
"a",NA,2019-05-08,0,NA,7,0.4,0.9,27,NA,71,10H 50M 0S,"Sue Poe","10/30/2019","Christine Folks",21.66666667,2019
"a",NA,2019-05-23,0,4.9,7,0.4,0.6,25,NA,69,10H 45M 0S,"Sue Poe","10/30/2019","Christine Folks",20.55555556,2019
"a",NA,2019-06-05,2,NA,8,0.6,0.8,28,NA,73,10H 55M 0S,"Sue Poe","10/31/2019","Christine Folks",22.77777778,2019
"a",NA,2019-07-03,0,NA,7,0.7,0.8,33,NA,87,10H 45M 0S,"Sue Poe","10/31/2019","Christine Folks",30.55555556,2019
"a",NA,2019-08-06,NA,NA,7.5,0.7,0.9,31,NA,81,10H 50M 0S,"Sue Poe","10/31/2019","Christine Folks",27.22222222,2019
"a",NA,2019-08-20,0,3.6,7,0.5,0.5,28,NA,84,10H 40M 0S,"Sue Poe","10/31/2019","Christine Folks",28.88888889,2019
"a",NA,2019-09-03,0,NA,7,0.8,1,28,NA,80,10H 45M 0S,"Sue Poe","10/31/2019","Christine Folks",26.66666667,2019
"a",NA,2019-09-18,0,4.6,7,0.6,0.6,23,NA,71,10H 45M 0S,"Sue Poe","10/31/2019","Christine Folks",21.66666667,2019
"a",NA,2019-10-11,0,NA,7,0.6,0.6,19,NA,65,10H 45M 0S,"Sue Poe","10/31/2019","Christine Folks",18.33333333,2019
"a",NA,2019-10-23,0,5.9,7,0.5,1,20,NA,63,10H 25M 0S,"Sue Poe","10/31/2019","Christine Folks",17.22222222,2019
"b",NA,2019-04-24,0.2,7,NA,0.5,0.5,23,NA,69,10H 30M 0S,"Sue Poe","11/1/2019","Christine Folks",20.55555556,2019
"b",NA,2019-05-08,0,NA,6.5,0.1,0.1,28,NA,71,10H 45M 0S,"Sue Poe","11/1/2019","Christine Folks",21.66666667,2019
"b",NA,2019-05-23,0,4.1,7,0.3,0.3,27,NA,69,11H 10M 0S,"Sue Poe","11/1/2019","Christine Folks",20.55555556,2019
"b",NA,2019-06-05,2,NA,9,0.2,0.2,27,NA,73,10H 40M 0S,"Sue Poe","11/1/2019","Christine Folks",22.77777778,2019
"b",NA,2019-07-03,0,NA,7.5,0.1,0.1,33,NA,87,10H 58M 0S,"Sue Poe","11/5/2019","Christine Folks",30.55555556,2019
"b",NA,2019-08-06,0,NA,7.5,0.1,0.1,31,NA,82,11H 0M 0S,"Sue Poe","11/5/2019","Christine Folks",27.77777778,2019
"b",NA,2019-08-20,0,NA,7,0.1,0.1,31,NA,87,11H 5M 0S,"Sue Poe","11/5/2019","Christine Folks",30.55555556,2019
"b",NA,2019-09-03,0.1,NA,7,0.1,0.1,30,NA,80,10H 55M 0S,"Sue Poe","11/5/2019","Christine Folks",26.66666667,2019
"b",NA,2019-09-18,0,4.7,6.5,0.2,0.2,23,NA,71,11H 0M 0S,"Sue Poe","11/5/2019","Christine Folks",21.66666667,2019
"b",NA,2019-10-11,0,NA,7,0.1,0.1,20,NA,65,10H 55M 0S,"Sue Poe","11/5/2019","Christine Folks",18.33333333,2019
"b",NA,2019-10-23,0,4.6,6.5,0.2,0.2,20,NA,63,10H 55M 0S,"Sue Poe","11/5/2019","Christine Folks",17.22222222,2019
"d",NA,2019-04-24,0,NA,6.5,0.6,0.14,22,NA,68,10H 18M 0S,"Sue Poe","11/5/2019","Christine Folks",20,2019
"d",NA,2019-05-08,0.24,4.8,6.5,0.7,0.13,24,NA,70,10H 18M 0S,"Sue Poe","11/5/2019","Christine Folks",21.11111111,2019
"d",NA,2019-11-05,0,NA,6.5,9,12,27,NA,70,NA,"Sue Poe","11/5/2019","Christine Folks",21.11111111,2019
"d",NA,2019-06-05,0,4.1,7,0.6,1.1,15,NA,72,10H 10M 0S,"Sue Poe","11/5/2019","Christine Folks",22.22222222,2019
"d",NA,2019-07-03,0,5.9,7,0.4,1.1,28,NA,86,10H 30M 0S,"Sue Poe","11/5/2019","Christine Folks",30,2019
"d",NA,2019-08-06,0,3.6,6.5,0.7,1.2,25,NA,79,10H 10M 0S,"Sue Poe","11/5/2019","Christine Folks",26.11111111,2019
"d",NA,2019-08-20,NA,NA,6.5,1.2,0.5,27,NA,84,10H 15M 0S,"Sue Poe","11/5/2019","Christine Folks",28.88888889,2019
"d",NA,2019-09-03,0,5.5,7,0.5,1.2,28,NA,80,10H 15M 0S,"Sue Poe","11/5/2019","Christine Folks",26.66666667,2019
"d",NA,2019-09-18,0,NA,7,0.5,1,23,NA,NA,10H 15M 0S,"Sue Poe","11/5/2019","Christine Folks",-17.77777778,2019
